User-ID,User-City,User-State,User-Country,User-Age
31702,riverview, florida," usa""",39
31709,ann arbor, michigan," usa""",13
31712,westport, connecticut," usa""",
31718,henderson, new york," usa""",
31736,lancaster, virginia," usa""",59
31742,saulsbury, tennessee," usa""",
31750,riegelsville, pennsylvania," usa""",73
31757,south county, rhode island," usa""",51
31760,st peters, missouri," usa""",
31761,jefferson hill, pennsylvania," usa""",
31763,oakdale, minnesota," usa""",15
31775,st. louis, missouri," usa""",
31779,littleton, colorado," usa""",
31786,san diego, california," usa""",46
31790,cromwell, connecticut," usa""",55
31791,tuscaloosa, alabama," usa""",
31816,waukee, iowa," usa""",36
31818,stratford, connecticut," usa""",35
31822,dallas, texas," usa""",
31823,charleston, south carolina," usa""",
31826,jasper, missouri," usa""",54
31838,san bernardino, california," usa""",42
31841,eugene, oregon," usa""",19
31842,rutland, vermont," usa""",
31846,phoenix, ," usa""",
31852,aldan, pennsylvania," usa""",32
31858,burke, virginia," usa""",56
31860,encinitas, california," usa""",
31874,burien, washington," usa""",46
31880,center moriches, new york," usa""",
31883,lansdale, pennsylvania," usa""",
31889,morrisville, north carolina," usa""",22
31892,knoxville, tennessee," usa""",
31900,levittown, new york," usa""",12
31902,levittown, new york," usa""",40
31904,clayton, north carolina," usa""",
31909,snohomish, washington," usa""",
31919,skokie, illinois," usa""",52
31922,dacula, georgia," usa""",38
31929,westfield, new jersey," usa""",
31939,san mateo, california," usa""",
31944,red lion, pennsylvania," usa""",
31945,cheektowaga, new york," usa""",
31948,sullivan, missouri," usa""",49
31978,sumner, washington," usa""",56
31980,kerrville, texas," usa""",
31987,tacoma, washington," usa""",36
31999,crescent springs, kentucky," usa""",
32000,salt lake city, utah," usa""",30
32002,forest grove, oregon," usa""",35
32003,cochranville, pennsylvania," usa""",
32005,roseville, california," usa""",14
32008,piedmont, south carolina," usa""",42
32018,la porte, indiana," usa""",
32022,shiloh, illinois," usa""",
32023,raleigh, north carolina," usa""",
32024,alpharetta, georgia," usa""",53
32028,houston, texas," usa""",
32034,bush, louisiana," usa""",50
32036,lakeland, florida," usa""",
32037,hobart, indiana," usa""",42
32039,morton grove, illinois," usa""",40
32046,rainier, washington," usa""",
32048,huntington beach, california," usa""",
32049,malden, massachusetts," usa""",33
32052,canton, michigan," usa""",
32057,houston, texas," usa""",41
32071,broken arrow, oklahoma," usa""",
32074,ft myers, florida," usa""",31
32082,austin, texas," usa""",
32084,canoga park, california," usa""",
32087,elmer, new jersey," usa""",60
32089,elk grove, california," usa""",17
32092,elma, washington," usa""",36
32101,ojai, california," usa""",45
32106,conroe, ," usa""",
32108,middletown, connecticut," usa""",
32110,derry, new hampshire," usa""",29
32111,dover, delaware," usa""",
32122,south daytona, florida," usa""",24
32125,bloomingrose, west virginia," usa""",
32126,pensacola, florida," usa""",
32134,wilmington, delaware," usa""",27
32135,golden, colorado," usa""",14
32142,kingston, pennsylvania," usa""",
32143,des moines, iowa," usa""",
32154,va.beach, virginia," usa""",38
32159,canoga park, california," usa""",
32184,wayne, new jersey," usa""",24
32188,st. louis, missouri," usa""",51
32192,rochester, washington," usa""",18
32195,fall river, massachusetts," usa""",
32196,sherman, texas," usa""",20
32197,apple valley, california," usa""",60
32208,somerville, massachusetts," usa""",51
32211,bartlett, illinois," usa""",
32217,lafayette, louisiana," usa""",17
32219,wichita, kansas," usa""",39
32222,kirkland, washington," usa""",
32223,san diego, california," usa""",
32236,spring valley, new york," usa""",
32244,new orleans, louisiana," usa""",30
32246,new orleans, louisiana," usa""",
32252,springfield, massachusetts," usa""",45
32258,elk grove, colorado," usa""",
32272,virginia beach, virginia," usa""",
32274,portland, oregon," usa""",
32275,new bern, ," usa""",73
32276,cherry hill, new jersey," usa""",22
32281,san diego, california," usa""",
32283,boone, north carolina," usa""",44
32314,pompano beach, florida," usa""",
32318,glen ellyn, illinois," usa""",34
32329,pipe creek, texas," usa""",30
32342,bloomington, illinois," usa""",
32343,santa cruz, california," usa""",
32346,orlando, florida," usa""",33
32350,spokane, washington," usa""",
32355,richmond, virginia," usa""",
32362,columbus, ohio," usa""",
32408,charlotte, north carolina," usa""",
32412,round rock, texas," usa""",44
32428,louisville, kentucky," usa""",31
32434,ventura, california," usa""",
32437,westerville, ohio," usa""",67
32450,nashville, tennessee," usa""",15
32466,virginia beach, virginia," usa""",72
32474,san diego, california," usa""",
32481,scottsdale, arizona," usa""",
32484,bronx, new york," usa""",
32516,st. rose, louisiana," usa""",44
32524,redington beach, florida," usa""",
32530,simpsonville, south carolina," usa""",36
32540,port jervis, new york," usa""",58
32541,baltimore, maryland," usa""",
32546,east greenwich, rhode island," usa""",16
32547,saint paul, minnesota," usa""",
32553,winter park, florida," usa""",57
32559,san jose, california," usa""",51
32590,fort worth, texas," usa""",
32599,york, south carolina," usa""",17
32608,seattle, washington," usa""",49
32627,casper, wyoming," usa""",49
32641,jamaica plain, massachusetts," usa""",23
32642,boston, massachusetts," usa""",103
32670,florence, kentucky," usa""",
32691,greenville, south carolina," usa""",53
32694,san diego, california," usa""",19
32703,hopkins, minnesota," usa""",32
32758,omaha, nebraska," usa""",43
32759,emryville, california," usa""",
32762,cincinnati, ohio," usa""",
32773,olathe, kansas," usa""",28
32785,washburn, wisconsin," usa""",
32798,columbia, south carolina," usa""",
32799,st. louis, missouri," usa""",24
32805,richmond, texas," usa""",48
32834,herkimer, new york," usa""",19
32839,san jose, california," usa""",
32848,redondo beach, california," usa""",
32855,seattle, washington," usa""",38
32861,pacific grove, california," usa""",41
32862,bloomington, indiana," usa""",
32867,imperial beach, california," usa""",
32870,rochester, illinois," usa""",
32886,sinking springs, pennsylvania," usa""",24
32893,lathrup village, michigan," usa""",
32899,covington, virginia," usa""",
32902,salem, oregon," usa""",
32909,jacksonville, florida," usa""",28
32911,orlando, florida," usa""",
32914,chesterfield, virginia," usa""",17
32930,folsom, california," usa""",18
32934,westminster, california," usa""",73
32942,simi valley, california," usa""",66
32956,arlington, virginia," usa""",
32962,coal city, illinois," usa""",
32963,coal city, illinois," usa""",56
32964,south lyon, michigan," usa""",37
32990,de pere, wisconsin," usa""",27
32991,alpharetta, georgia," usa""",56
32992,olympia, washington," usa""",64
32996,acworth, georgia," usa""",32
33004,seattle, washington," usa""",33
33013,san dimas, california," usa""",52
33021,erie, pennsylvania," usa""",40
33030,sandpoint, idaho," usa""",39
33036,whitefish bay, wisconsin," usa""",31
33048,woodhull, new york," usa""",50
33049,earth, n/a," usa""",
33066,sacramento, california," usa""",
33070,east moline, illinois," usa""",
33071,englewood, new jersey," usa""",39
33080,boonton, new jersey," usa""",35
33094,seattle, washington," usa""",26
33101,columbus, ohio," usa""",
33111,canton, michigan," usa""",
33126,bloomington, indiana," usa""",
33137,evanston, illinois," usa""",18
33153,seattle, washington," usa""",43
33156,fayetteville, north carolina," usa""",
33178,tyler, texas," usa""",39
33180,dallas, texas," usa""",
33187,mckinney, texas," usa""",52
33193,indianapolis, indiana," usa""",
33197,west lafayette, indiana," usa""",
33200,essex, maryland," usa""",44
33203,belleville, michigan," usa""",35
33244,navarre, florida," usa""",14
33249,washburn, wisconsin," usa""",
33250,rome, georgia," usa""",32
33255,riverside, california," usa""",
33256,st. charles, missouri," usa""",
33263,alliance, ohio," usa""",23
33264,oklahoma city, oklahoma," usa""",33
33269,vancouver wa, washington," usa""",55
33270,seattle, washington," usa""",36
33281,brentwood, missouri," usa""",20
33282,west haven, connecticut," usa""",
33288,madras, oregon," usa""",42
33311,satsuma, florida," usa""",54
33317,san diego, california," usa""",65
33318,pasco, washington," usa""",33
33338,flagstaff, arizona," usa""",
33345,elk grove, california," usa""",49
33366,lancaster, pennsylvania," usa""",
33371,seattle, washington," usa""",
33386,hanford, california," usa""",23
33388,chicago, illinois," usa""",22
33391,youngstown, ohio," usa""",
33395,chester, virginia," usa""",29
33405,kelseyville, california," usa""",33
33420,portland, oregon," usa""",23
33422,new york, new york," usa""",
33430,sterling, virginia," usa""",
33432,cape girardeau, missouri," usa""",24
33434,new york city, new york," usa""",
33438,wilder, vermont," usa""",
33451,eagleville, pennsylvania," usa""",
33458,northville, new york," usa""",29
33459,redondo beach, california," usa""",
33461,ypsilanti, michigan," usa""",21
33478,bonham, texas," usa""",
33479,lowell, michigan," usa""",47
33489,columbia, missouri," usa""",26
33500,alexandria, louisiana," usa""",31
33505,houston, texas," usa""",33
33529,portland, maine," usa""",
33533,yakima, washington," usa""",
33543,mission viejo, california," usa""",
33552,pride, louisiana," usa""",48
33557,breckenridge, colorado," usa""",
33563,westminster, california," usa""",40
33570,ferguson, missouri," usa""",
33576,blairs, virginia," usa""",29
33577,herndon, virginia," usa""",
33580,rockwell, north carolina," usa""",27
33582,west palm beach, florida," usa""",
33585,palmdale, california," usa""",41
33597,crestview, florida," usa""",45
33598,edmond, oklahoma," usa""",
33602,san diego, ca," usa""",
33603,san diego, california," usa""",
33605,waukegan, illinois," usa""",
33614,southaven, mississippi," usa""",36
33618,silver spring, maryland," usa""",62
33654,louisville, kentucky," usa""",48
33656,prescott valley, arizona," usa""",53
33657,green bay, wisconsin," usa""",
33659,eldorado, illinois," usa""",50
33663,horse branch, kentucky," usa""",25
33668,egg harbor township, new jersey," usa""",47
33680,knoxville, tennessee," usa""",54
33681,san diego, california," usa""",47
33704,suttons bay, michigan," usa""",
33706,modesto, california," usa""",
33737,charlotte, north carolina," usa""",
33757,tulsa, oklahoma," usa""",57
33762,palm city, florida," usa""",
33779,ft. worth, texas," usa""",
33795,isle of palms, south carolina," usa""",34
33822,los alamos, new mexico," usa""",30
33826,cape girardeau, missouri," usa""",
33832,sterling, virginia," usa""",
33834,la fayette, georgia," usa""",53
33836,hilton head island, south carolina," usa""",42
33860,columbus, indiana," usa""",
33862,abingdon, maryland," usa""",
33865,nashville, tennessee," usa""",25
33871,akron, ohio," usa""",23
33876,easthampton, massachusetts," usa""",38
33890,chandler, arizona," usa""",18
33907,wilsonville, oregon," usa""",24
33933,hull, massachusetts," usa""",35
33934,pinson, alabama," usa""",
33944,lakewood, california," usa""",60
33967,millstadt, illinois," usa""",39
33973,brighton, colorado," usa""",31
33974,barnhart, missouri," usa""",24
33979,greencastle, indiana," usa""",
33980,oakland, california," usa""",18
33981,bynum, north carolina," usa""",46
33993,anaheim, california," usa""",18
33995,cincinnati, ohio," usa""",
33997,corning, california," usa""",
33999,pittsburgh, pennsylvania," usa""",51
34005,milwaukee, wisconsin," usa""",
34013,denver, colorado," usa""",37
34014,mesa, arizona," usa""",
34020,wichita, kansas," usa""",
34030,round rock, texas," usa""",
34034,kenton, ohio," usa""",23
34040,berkeley, california," usa""",32
34046,edison, new jersey," usa""",
34054,lakewood, ohio," usa""",33
34059,sacramento, california," usa""",
34068,boston, massachusetts," usa""",55
34075,plano, texas," usa""",25
34076,fayetteville, new york," usa""",
34077,charleston, west virginia," usa""",42
34098,las cruces, new mexico," usa""",
34115,whiting, indiana," usa""",37
34127,somers, new york," usa""",72
34130,prairieville, louisiana," usa""",
34133,colorado springs, colorado," usa""",19
34154,johnson city, tennessee," usa""",
34170,austin, texas," usa""",29
34174,walnut creek, california," usa""",
34175,maplewood, minnesota," usa""",18
34177,plymouth meeting, pennsylvania," usa""",61
34179,beacon falls, connecticut," usa""",35
34181,leland, north carolina," usa""",
34187,shelburne falls, massachusetts," usa""",
34193,everett, washington," usa""",
34194,woodland, california," usa""",43
34208,los angeles, california," usa""",33
34222,denton, texas," usa""",22
34225,winter haven, florida," usa""",
34227,simi valley, california," usa""",46
34233,baker city, oregon," usa""",25
34256,los angeles, california," usa""",19
34276,york, pennsylvania," usa""",
34312,mauston, wisconsin," usa""",
34316,augusta, georgia," usa""",16
34325,north pole, alaska," usa""",
34344,shawnee, kansas," usa""",
34347,san francisco, california," usa""",
34367,dunnellon, florida," usa""",41
34388,lexington, massachusetts," usa""",
34397,vallejo, california," usa""",25
34401,canyon, texas," usa""",
34412,sierra madre, california," usa""",
34428,portland, oregon," usa""",23
34441,murrieta, california," usa""",33
34443,wentzville, missouri," usa""",33
34460,new york city, new york," usa""",
34465,richmond, virginia," usa""",
34476,fort worth, texas," usa""",
34480,pleasanton, california," usa""",
34501,bryant, arkansas," usa""",46
34502,bryant, arkansas," usa""",46
34504,kill devil hills, north carolina," usa""",61
34517,san marcos, texas," usa""",
34531,san diego, california," usa""",
34534,morganton, north carolina," usa""",
34539,naperville, illinois," usa""",29
34557,las vegas, nevada," usa""",59
34567,revere, massachusetts," usa""",
34569,napa, california," usa""",15
34570,red bank, new jersey," usa""",33
34572,bountiful, utah," usa""",53
34581,lakeville, minnesota," usa""",39
34584,capitola, california," usa""",55
34585,shreveport, louisiana," usa""",
34588,west linn, oregon," usa""",
34592,new york, new york," usa""",26
34603,stinson beach, california," usa""",
34608,brooklyn, new york," usa""",
34610,brooklyn, new york," usa""",
34636,orlando, florida," usa""",
34655,atlanta, georgia," usa""",
34657,marcellus, michigan," usa""",70
34682,wethersfield, connecticut," usa""",31
34688,wauwatosa, wisconsin," usa""",35
34697,staten island, new york," usa""",36
34699,snellville, georgia," usa""",
34701,pembroke pines, florida," usa""",53
34702,napa, california," usa""",15
34716,black river falls, wisconsin," usa""",
34735,warrenville, illinois," usa""",53
34736,brookfield, wisconsin," usa""",42
34740,sidney, ohio," usa""",17
34741,cahokia, illinois," usa""",
34748,cary, north carolina," usa""",
34752,bristow, virginia," usa""",26
34767,eugene, oregon," usa""",28
34776,sandpoint, idaho," usa""",
34798,duluth, minnesota," usa""",26
34801,henderson, nevada," usa""",47
34804,palm city, florida," usa""",40
34808,jacksonville, florida," usa""",32
34837,bronx, new york," usa""",50
34902,kirkland, washington," usa""",32
34932,portland, oregon," usa""",
34935,houston, texas," usa""",48
34936,ewa beach, hawaii," usa""",36
34938,bloomfield, new jersey," usa""",41
34951,fayetteville, georgia," usa""",60
34957,columbia, missouri," usa""",21
34959,seattle, washington," usa""",41
34966,douglaston, new york," usa""",42
34967,austin, texas," usa""",50
34986,fresno, california," usa""",
34987,omaha, nebraska," usa""",37
34990,bloomington, illinois," usa""",30
34998,medford, massachusetts," usa""",31
35004,columbus, ohio," usa""",
35007,kent, washington," usa""",49
35008,key west, florida," usa""",
35011,poway, california," usa""",
35018,benton, arkansas," usa""",
35030,somerville, massachusetts," usa""",26
35036,64 church st., new york," usa""",28
35037,anacortes, washington," usa""",
35039,santa barbara, california," usa""",51
35050,west columbia, south carolina," usa""",33
35063,tiffin, iowa," usa""",55
35065,milan, tennessee," usa""",22
35069,fairfax, virginia," usa""",
35070,elk grove, california," usa""",54
35072,hazleton, pennsylvania," usa""",38
35073,east islip, new york," usa""",
35079,st. petersburg, florida," usa""",
35081,great falls, virginia," usa""",16
35089,evergreen, colorado," usa""",43
35090,scottsbluff nebraska 69361, nebraska," usa""",66
35093,wausau, wisconsin," usa""",49
35106,westminster, california," usa""",
35108,omaha, nebraska," usa""",
35109,santa monica, california," usa""",
35122,norwalk, connecticut," usa""",
35124,mission viejo, california," usa""",33
35126,yellville, ar," usa""",58
35134,san diego, california," usa""",
35137,mountain view, california," usa""",47
35138,mountain view, california," usa""",47
35143,austin, texas," usa""",
35144,galveston, texas," usa""",69
35148,orlando, florida," usa""",24
35152,hurricane, west virginia," usa""",
35154,seattle, washington," usa""",
35158,morris, connecticut," usa""",
35162,hornell, new york," usa""",26
35166,longwood, florida," usa""",
35176,los angeles, california," usa""",
35177,cleveland, ohio," usa""",27
35181,longmont, colorado," usa""",
35182,raleigh, north carolina," usa""",56
35188,novato, california," usa""",
35191,saint louis, missouri," usa""",28
35193,astoria, oregon," usa""",33
35208,unionville, c.t," usa""",
35222,dublin, georgia," usa""",36
35231,baton rouge, louisiana," usa""",
35233,tualatin, oregon," usa""",
35238,austin, texas," usa""",24
35240,accokeek, maryland," usa""",61
35244,san jose, california," usa""",53
35255,tunbridge, vermont," usa""",
35257,arlington, texas," usa""",
35270,burlington, connecticut," usa""",36
35273,richmond, virginia," usa""",
35277,ann arbor, michigan," usa""",
35281,red lion, pennsylvania," usa""",
35286,so chicago heights, illinois," usa""",
35288,ridgeland, mississippi," usa""",
35290,columbiaville, new york," usa""",
35321,covina, california," usa""",34
35335,wichita, kansas," usa""",
35350,sanbornville, new hampshire," usa""",29
35364,hudson, new hampshire," usa""",
35367,deerfield, illinois," usa""",40
35399,marshall, michigan," usa""",51
35401,latrobe, pennsylvania," usa""",
35424,cary, north carolina," usa""",22
35445,terre haute, indiana," usa""",31
35466,ann arbor, michigan," usa""",24
35467,sellersville, pennsylvania," usa""",51
35510,newberry, south carolina," usa""",38
35518,greenfield, massachusetts," usa""",
35524,brandon, florida," usa""",
35526,andover, minnesota," usa""",
35529,ashland, ohio," usa""",31
35532,dallas, texas," usa""",37
35533,worthington, ohio," usa""",35
35537,goshen, indiana," usa""",14
35548,anchorage, alaska," usa""",42
35553,gillette, wyoming," usa""",
35566,huntington beach, california," usa""",
35567,hereford, arizona," usa""",
35569,canandaigua, new york," usa""",71
35578,tampa, florida," usa""",
35586,westlake village, california," usa""",60
35592,san francisco, california," usa""",47
35596,ashland, oregon," usa""",
35598,mcalester, oklahoma," usa""",
35599,pittsburgh, pennsylvania," usa""",31
35610,mason, ohio," usa""",51
35611,glen ellyn, illinois," usa""",
35619,harwich, massachusetts," usa""",
35631,portland, oregon," usa""",
35637,longmont, colorado," usa""",
35684,davis, california," usa""",33
35692,pasadena, california," usa""",
35693,hillsboro, oregon," usa""",62
35704,kansas city, missouri," usa""",53
35786,ardmore, pennsylvania," usa""",
35788,alta, iowa," usa""",53
35792,raleigh, north carolina," usa""",
35793,phoenix, arizona," usa""",76
35794,westlake village, california," usa""",
35800,marysville, washington," usa""",16
35802,phenix city, alabama," usa""",
35812,klamath falls, oregon," usa""",
35831,indianapolis, indiana," usa""",56
35836,rochester, new york," usa""",34
35842,tacoma, washington," usa""",
35845,rochester, new hampshire," usa""",
35857,mentor, ohio," usa""",36
35859,duluth, minnesota," usa""",
35877,sterling, virginia," usa""",57
35909,the woodlands, texas," usa""",
35910,bakersfield, california," usa""",16
35912,portland, oregon," usa""",
35918,reno, nevada," usa""",
35921,mentor, ohio," usa""",8
35923,cove, oregon," usa""",
35925,portland, oregon," usa""",22
35926,portland, oregon," usa""",36
35931,panama city, florida," usa""",39
35934,eureka, california," usa""",53
35935,white lake, michigan," usa""",
35939,pittsburgh, pennsylvania," usa""",
35945,jax, florida," usa""",
35951,urbana, missouri," usa""",59
35953,forest grove, oregon," usa""",37
35962,mcminnville, oregon," usa""",
35963,mcminnville, oregon," usa""",76
35964,matthews, north carolina," usa""",
35966,norfolk, virginia," usa""",
35973,bloomington, indiana," usa""",28
35979,redondo beach, california," usa""",35
35996,lafayette, indiana," usa""",48
35997,los angeles, california," usa""",
35998,san francisco, california," usa""",25
35999,st. louis, missouri," usa""",
36041,folsom, california," usa""",46
36043,new york, new york," usa""",30
36060,farmville, virginia," usa""",20
36067,puyallup, washington," usa""",
36072,lynden, washington," usa""",52
36082,lanham, maryland," usa""",
36103,chicago, illinois," usa""",
36108,fairfield, california," usa""",
36112,southern california, california," usa""",33
36114,royal oak, michigan," usa""",15
36121,kingsport, tennessee," usa""",24
36135,charleston, south carolina," usa""",
36141,claremont, california," usa""",
36157,austin, texas," usa""",
36163,bethune, south carolina," usa""",30
36197,topeka, kansas," usa""",44
36199,salem, illinois," usa""",
36200,hilo, hawaii," usa""",54
36205,waterloo, illinois," usa""",
36206,papillion, nebraska," usa""",39
36225,chester, virginia," usa""",38
36226,pittsburgh, pennsylvania," usa""",49
36229,, ny," usa""",
36231,la crescenta, california," usa""",60
36238,hamilton, new jersey," usa""",
36240,los angeles, california," usa""",51
36256,amarillo, texas," usa""",39
36264,clermont, florida," usa""",54
36265,crestview, ," usa""",37
36269,los angeles, california," usa""",21
36270,new york, new york," usa""",28
36288,oakland, california," usa""",27
36291,rushville, illinois," usa""",54
36295,olympia, washington," usa""",37
36299,austin, texas," usa""",50
36304,union, new jersey," usa""",56
36307,st. helen, michigan," usa""",
36327,wirtz, virginia," usa""",
36357,burbank, california," usa""",
36379,saint louis, missouri," usa""",
36396,miamisburg, ohio," usa""",
36398,portland, oregon," usa""",
36403,albany, oregon," usa""",52
36420,fairbanks, alaska," usa""",
36435,greeley, colorado," usa""",61
36441,denver, colorado," usa""",20
36442,menlo park, california," usa""",
36472,detroit, michigan," usa""",37
36491,glens falls, new york," usa""",42
36492,fresno, california," usa""",
36510,white springs, florida," usa""",
36523,chapel hill, north carolina," usa""",25
36540,norristown, pennsylvania," usa""",32
36547,peoria, illinois," usa""",45
36554,carrboro, north carolina," usa""",48
36570,camarillo, california," usa""",
36603,council bluffs, ," usa""",
36606,san marcos, california," usa""",39
36609,zachary, louisiana," usa""",32
36613,nashville, tennessee," usa""",41
36614,wilmington, delaware," usa""",
36622,morgan hill, california," usa""",
36623,valparaiso, indiana," usa""",
36624,gilsum, new hampshire," usa""",
36626,hartford, wisconsin," usa""",
36627,staunton, illinois," usa""",
36628,littleton, colorado," usa""",45
36632,littleton, colorado," usa""",
36635,o fallon, missouri," usa""",30
36644,sheboygan, wisconsin," usa""",
36653,baltimore, maryland," usa""",38
36662,poughkeepsie, new york," usa""",42
36673,hudson, new hampshire," usa""",48
36677,studio city, california," usa""",28
36678,dacula, georgia," usa""",
36693,seattle, washington," usa""",50
36694,ft. lauderdale, florida," usa""",
36706,valdez, alaska," usa""",51
36707,omaha, nebraska," usa""",
36708,sacramento, california," usa""",23
36710,katy, texas," usa""",
36715,lexington, kentucky," usa""",
36722,san antonio, texas," usa""",
36732,madison, wisconsin," usa""",51
36748,galloway, new jersey," usa""",28
36749,newton, mississippi," usa""",
36758,wyandotte, michigan," usa""",
36759,pine beach, new jersey," usa""",28
36760,memphis, tennessee," usa""",27
36771,hobbs, new mexico," usa""",61
36788,louisville, kentucky," usa""",22
36792,davenport, iowa," usa""",46
36801,seattle, washington," usa""",24
36802,fairview, north carolina," usa""",42
36807,wisconsin rapids, wisconsin," usa""",27
36811,rockwell, north carolina," usa""",51
36817,south hadley, massachusetts," usa""",29
36824,concord, new hampshire," usa""",
36836,raleigh, north carolina," usa""",56
36837,madison, tennessee," usa""",
36839,deland, florida," usa""",33
36849,warren, indiana," usa""",31
36879,boston, massachusetts," usa""",43
36886,chula vista, california," usa""",
36893,san diego, california," usa""",
36902,san francisco, california," usa""",
36909,red bank, new jersey," usa""",
36912,riverton, new jersey," usa""",
36918,louisville, kentucky," usa""",24
36922,clarks green, pennsylvania," usa""",
36931,rhinelander, wisconsin," usa""",56
36933,virginia beach, virginia," usa""",29
36935,annapolis, maryland," usa""",62
36938,saint paul, minnesota," usa""",43
36949,indianpolis, indiana," usa""",45
36952,bella vista, california," usa""",56
36956,south san francisco, california," usa""",
36961,crestwood, kentucky," usa""",41
36962,mishawaka, indiana," usa""",18
36963,savannah, georgia," usa""",61
36964,storm lake, iowa," usa""",40
36965,storm lake, iowa," usa""",32
36973,new york, new york," usa""",
36978,monrovia, maryland," usa""",
36979,olathe, kansas," usa""",38
36985,new bedford, massachusetts," usa""",29
37003,conover, north carolina," usa""",44
37006,burr ridge, illinois," usa""",78
37019,sunnyvale, california," usa""",
37030,la monte, missouri," usa""",42
37036,, ," usa""",
37039,lakeville, minnesota," usa""",64
37046,long valley, new jersey," usa""",63
37051,santa maria, california," usa""",
37053,gilbert, arizona," usa""",46
37062,woburn, massachusetts," usa""",39
37074,westbrook, maine," usa""",53
37075,toms river, new jersey," usa""",29
37080,bakersfield, california," usa""",
37083,albuquerque, new mexico," usa""",29
37113,virginia beach, virginia," usa""",51
37119,pittsburgh, pennsylvania," usa""",20
37123,lacrosse, wisconsin," usa""",41
37133,springfield, missouri," usa""",
37135,mt. laurel, new jersey," usa""",
37145,gladwyne, pennsylvania," usa""",49
37147,north hollywood, california," usa""",
37160,alvin, texas," usa""",47
37161,arcadia, california," usa""",
37164,baton rouge, louisiana," usa""",30
37168,bakersfield, california," usa""",46
37178,madison, wisconsin," usa""",27
37181,kennesaw, georgia," usa""",
37189,ironwood, michigan," usa""",49
37197,carson city, nevada," usa""",
37204,harrisburg, pennsylvania," usa""",
37208,mesa, arizona," usa""",30
37221,davis, california," usa""",
37224,ramona, california," usa""",
37227,hamilton, ohio," usa""",27
37228,smock, pennsylvania," usa""",56
37239,the colony, texas," usa""",
37244,truckee, california," usa""",
37247,costa mesa, california," usa""",
37255,onalaska, washington," usa""",66
37258,castle rock, colorado," usa""",26
37267,las vegas, nevada," usa""",49
37272,spinnerstown, pennsylvania," usa""",30
37289,lynn, massachusetts," usa""",24
37291,laurel fork, virginia," usa""",
37294,st. petersburg, florida," usa""",61
37300,annapolis, maryland," usa""",38
37310,americus, georgia," usa""",33
37311,oroville, california," usa""",
37313,waukesha, wisconsin," usa""",
37314,chicago, illinois," usa""",34
37320,toms river, new jersey," usa""",23
37331,san mateo, california," usa""",66
37332,springfield, virginia," usa""",18
37338,anchorage, alaska," usa""",
37350,floyds knobs, indiana," usa""",
37352,sacramento, california," usa""",63
37356,st charles, missouri," usa""",
37361,carrollton, georgia," usa""",38
37370,ashland, ohio," usa""",49
37377,darien, wisconsin," usa""",
37378,midway, arkansas," usa""",55
37382,boca raton, florida," usa""",39
37383,northwood, new hampshire," usa""",75
37400,portland, oregon," usa""",27
37405,benton, arkansas," usa""",45
37416,clarkdale, arizona," usa""",53
37419,silverthorne, colorado," usa""",34
37420,phoenix, arizona," usa""",
37421,west winfield, new york," usa""",64
37426,carson city, nevada," usa""",55
37431,comstock park, michigan," usa""",
37432,wenatchee, washington," usa""",
37437,napa, california," usa""",15
37444,fort worth, texas," usa""",22
37447,kingston, new york," usa""",
37454,dallas, texas," usa""",24
37470,piedmont, alabama," usa""",
37471,brooklyn, new york," usa""",32
37493,auxvasse, missouri," usa""",
37494,fayetteville, georgia," usa""",49
37504,binghamton, new york," usa""",
37511,citrus heights, california," usa""",25
37512,tulsa, oklahoma," usa""",27
37523,vestal, new york," usa""",
37536,bryan, texas," usa""",47
37540,wayne, new jersey," usa""",
37550,eugene, oregon," usa""",19
37556,wilton, maine," usa""",
37559,spring, texas," usa""",34
37564,evansville, indiana," usa""",58
37571,itasca, illinois," usa""",28
37572,westminster, maryland," usa""",
37573,los angeles, california," usa""",33
37577,portland, oregon," usa""",63
37584,wyncote, pennsylvania," usa""",44
37586,longmont, colorado," usa""",41
37589,cincinnati, ohio," usa""",24
37594,alamogordo, new mexico," usa""",35
37597,cherry valley, california," usa""",25
37605,south bend, indiana," usa""",30
37615,fountain inn, south carolina," usa""",24
37619,wausau, wisconsin," usa""",
37623,spring, texas," usa""",32
37630,palm desert, california," usa""",71
37635,sonora, california," usa""",
37640,las vegas, nevada," usa""",
37644,sudbury, massachusetts," usa""",18
37649,san jose, california," usa""",
37666,glendive, montana," usa""",23
37689,galt, california," usa""",13
37699,new orleans, louisiana," usa""",36
37708,adrian, michigan," usa""",15
37710,waite park, minnesota," usa""",33
37712,cincinnati, ohio," usa""",23
37716,geneva, new york," usa""",20
37721,waite park, minnesota," usa""",44
37760,friendswood, texas," usa""",32
37764,chiefland, florida," usa""",34
37782,baton rouge, louisiana," usa""",62
37791,newburgh, indiana," usa""",33
37792,livonia, new york," usa""",
37794,zachary, louisiana," usa""",51
37800,rackerby, california," usa""",63
37808,dallas, texas," usa""",43
37817,bethlehem, pennsylvania," usa""",59
37818,milford, connecticut," usa""",
37820,fullerton, california," usa""",46
37841,s, california," usa""",
37842,san francisco, california," usa""",
37847,burlingame, california," usa""",
37866,palm springs, california," usa""",
37874,williamsburg, virginia," usa""",43
37882,berkeley, california," usa""",
37891,walden, new york," usa""",27
37902,brentwood, california," usa""",43
37904,ballwin, missouri," usa""",
37914,pittsburgh, pennsylvania," usa""",42
37916,magnolia, texas," usa""",
