User-ID,User-City,User-State,User-Country,User-Age
34581,lakeville, minnesota," usa""",39.0
34584,capitola, california," usa""",55.0
34592,new york, new york," usa""",26.0
34657,marcellus, michigan," usa""",70.0
34682,wethersfield, connecticut," usa""",31.0
34688,wauwatosa, wisconsin," usa""",35.0
34697,staten island, new york," usa""",36.0
34701,pembroke pines, florida," usa""",53.0
34702,napa, california," usa""",15.0
34735,warrenville, illinois," usa""",53.0
34736,brookfield, wisconsin," usa""",42.0
34740,sidney, ohio," usa""",17.0
34752,bristow, virginia," usa""",26.0
34767,eugene, oregon," usa""",28.0
34798,duluth, minnesota," usa""",26.0
34801,henderson, nevada," usa""",47.0
34804,palm city, florida," usa""",40.0
34808,jacksonville, florida," usa""",32.0
34837,bronx, new york," usa""",50.0
34902,kirkland, washington," usa""",32.0
34935,houston, texas," usa""",48.0
34936,ewa beach, hawaii," usa""",36.0
34938,bloomfield, new jersey," usa""",41.0
34951,fayetteville, georgia," usa""",60.0
34957,columbia, missouri," usa""",21.0
34959,seattle, washington," usa""",41.0
34966,douglaston, new york," usa""",42.0
34967,austin, texas," usa""",50.0
34987,omaha, nebraska," usa""",37.0
34990,bloomington, illinois," usa""",30.0
34998,medford, massachusetts," usa""",31.0
35007,kent, washington," usa""",49.0
35030,somerville, massachusetts," usa""",26.0
35039,santa barbara, california," usa""",51.0
35050,west columbia, south carolina," usa""",33.0
35063,tiffin, iowa," usa""",55.0
35065,milan, tennessee," usa""",22.0
35070,elk grove, california," usa""",54.0
35072,hazleton, pennsylvania," usa""",38.0
35081,great falls, virginia," usa""",16.0
35089,evergreen, colorado," usa""",43.0
35090,scottsbluff nebraska 69361, nebraska," usa""",66.0
35093,wausau, wisconsin," usa""",49.0
35124,mission viejo, california," usa""",33.0
35126,yellville, ar," usa""",58.0
35137,mountain view, california," usa""",47.0
35138,mountain view, california," usa""",47.0
35144,galveston, texas," usa""",69.0
35148,orlando, florida," usa""",24.0
35162,hornell, new york," usa""",26.0
35177,cleveland, ohio," usa""",27.0
35182,raleigh, north carolina," usa""",56.0
35191,saint louis, missouri," usa""",28.0
35193,astoria, oregon," usa""",33.0
35222,dublin, georgia," usa""",36.0
35238,austin, texas," usa""",24.0
35240,accokeek, maryland," usa""",61.0
35244,san jose, california," usa""",53.0
35270,burlington, connecticut," usa""",36.0
35321,covina, california," usa""",34.0
35350,sanbornville, new hampshire," usa""",29.0
35367,deerfield, illinois," usa""",40.0
35399,marshall, michigan," usa""",51.0
35424,cary, north carolina," usa""",22.0
35445,terre haute, indiana," usa""",31.0
35466,ann arbor, michigan," usa""",24.0
35467,sellersville, pennsylvania," usa""",51.0
35510,newberry, south carolina," usa""",38.0
35529,ashland, ohio," usa""",31.0
35532,dallas, texas," usa""",37.0
35533,worthington, ohio," usa""",35.0
35537,goshen, indiana," usa""",14.0
35548,anchorage, alaska," usa""",42.0
35569,canandaigua, new york," usa""",71.0
35586,westlake village, california," usa""",60.0
35592,san francisco, california," usa""",47.0
35599,pittsburgh, pennsylvania," usa""",31.0
35610,mason, ohio," usa""",51.0
35684,davis, california," usa""",33.0
35693,hillsboro, oregon," usa""",62.0
35704,kansas city, missouri," usa""",53.0
35788,alta, iowa," usa""",53.0
35793,phoenix, arizona," usa""",76.0
35800,marysville, washington," usa""",16.0
35831,indianapolis, indiana," usa""",56.0
35836,rochester, new york," usa""",34.0
35857,mentor, ohio," usa""",36.0
35877,sterling, virginia," usa""",57.0
35910,bakersfield, california," usa""",16.0
35921,mentor, ohio," usa""",8.0
35925,portland, oregon," usa""",22.0
35926,portland, oregon," usa""",36.0
35931,panama city, florida," usa""",39.0
35934,eureka, california," usa""",53.0
35951,urbana, missouri," usa""",59.0
35953,forest grove, oregon," usa""",37.0
35963,mcminnville, oregon," usa""",76.0
35973,bloomington, indiana," usa""",28.0
35979,redondo beach, california," usa""",35.0
35996,lafayette, indiana," usa""",48.0
35998,san francisco, california," usa""",25.0
36041,folsom, california," usa""",46.0
36043,new york, new york," usa""",30.0
36060,farmville, virginia," usa""",20.0
36072,lynden, washington," usa""",52.0
36112,southern california, california," usa""",33.0
36114,royal oak, michigan," usa""",15.0
36121,kingsport, tennessee," usa""",24.0
36163,bethune, south carolina," usa""",30.0
36197,topeka, kansas," usa""",44.0
36200,hilo, hawaii," usa""",54.0
36206,papillion, nebraska," usa""",39.0
36225,chester, virginia," usa""",38.0
36226,pittsburgh, pennsylvania," usa""",49.0
36231,la crescenta, california," usa""",60.0
36240,los angeles, california," usa""",51.0
36256,amarillo, texas," usa""",39.0
36264,clermont, florida," usa""",54.0
36269,los angeles, california," usa""",21.0
36270,new york, new york," usa""",28.0
36288,oakland, california," usa""",27.0
36291,rushville, illinois," usa""",54.0
36295,olympia, washington," usa""",37.0
36299,austin, texas," usa""",50.0
36304,union, new jersey," usa""",56.0
36403,albany, oregon," usa""",52.0
36435,greeley, colorado," usa""",61.0
36441,denver, colorado," usa""",20.0
36472,detroit, michigan," usa""",37.0
36491,glens falls, new york," usa""",42.0
36523,chapel hill, north carolina," usa""",25.0
36540,norristown, pennsylvania," usa""",32.0
36547,peoria, illinois," usa""",45.0
36554,carrboro, north carolina," usa""",48.0
36606,san marcos, california," usa""",39.0
36609,zachary, louisiana," usa""",32.0
36613,nashville, tennessee," usa""",41.0
36628,littleton, colorado," usa""",45.0
36635,o fallon, missouri," usa""",30.0
36653,baltimore, maryland," usa""",38.0
36662,poughkeepsie, new york," usa""",42.0
36673,hudson, new hampshire," usa""",48.0
36677,studio city, california," usa""",28.0
36693,seattle, washington," usa""",50.0
36706,valdez, alaska," usa""",51.0
36708,sacramento, california," usa""",23.0
36732,madison, wisconsin," usa""",51.0
36748,galloway, new jersey," usa""",28.0
36759,pine beach, new jersey," usa""",28.0
36760,memphis, tennessee," usa""",27.0
36771,hobbs, new mexico," usa""",61.0
36788,louisville, kentucky," usa""",22.0
36792,davenport, iowa," usa""",46.0
36801,seattle, washington," usa""",24.0
36802,fairview, north carolina," usa""",42.0
36807,wisconsin rapids, wisconsin," usa""",27.0
36811,rockwell, north carolina," usa""",51.0
36817,south hadley, massachusetts," usa""",29.0
36836,raleigh, north carolina," usa""",56.0
36839,deland, florida," usa""",33.0
36849,warren, indiana," usa""",31.0
36879,boston, massachusetts," usa""",43.0
36918,louisville, kentucky," usa""",24.0
36931,rhinelander, wisconsin," usa""",56.0
36933,virginia beach, virginia," usa""",29.0
36935,annapolis, maryland," usa""",62.0
36938,saint paul, minnesota," usa""",43.0
36949,indianpolis, indiana," usa""",45.0
36952,bella vista, california," usa""",56.0
36961,crestwood, kentucky," usa""",41.0
36962,mishawaka, indiana," usa""",18.0
36963,savannah, georgia," usa""",61.0
36964,storm lake, iowa," usa""",40.0
36965,storm lake, iowa," usa""",32.0
36979,olathe, kansas," usa""",38.0
36985,new bedford, massachusetts," usa""",29.0
37003,conover, north carolina," usa""",44.0
37006,burr ridge, illinois," usa""",78.0
37030,la monte, missouri," usa""",42.0
37039,lakeville, minnesota," usa""",64.0
37046,long valley, new jersey," usa""",63.0
37053,gilbert, arizona," usa""",46.0
37062,woburn, massachusetts," usa""",39.0
37074,westbrook, maine," usa""",53.0
37075,toms river, new jersey," usa""",29.0
37083,albuquerque, new mexico," usa""",29.0
37113,virginia beach, virginia," usa""",51.0
37119,pittsburgh, pennsylvania," usa""",20.0
37123,lacrosse, wisconsin," usa""",41.0
37145,gladwyne, pennsylvania," usa""",49.0
37160,alvin, texas," usa""",47.0
37164,baton rouge, louisiana," usa""",30.0
37168,bakersfield, california," usa""",46.0
37178,madison, wisconsin," usa""",27.0
37189,ironwood, michigan," usa""",49.0
37208,mesa, arizona," usa""",30.0
37227,hamilton, ohio," usa""",27.0
37228,smock, pennsylvania," usa""",56.0
37255,onalaska, washington," usa""",66.0
37258,castle rock, colorado," usa""",26.0
37267,las vegas, nevada," usa""",49.0
37272,spinnerstown, pennsylvania," usa""",30.0
37289,lynn, massachusetts," usa""",24.0
37294,st. petersburg, florida," usa""",61.0
37300,annapolis, maryland," usa""",38.0
37310,americus, georgia," usa""",33.0
37314,chicago, illinois," usa""",34.0
37320,toms river, new jersey," usa""",23.0
37331,san mateo, california," usa""",66.0
37332,springfield, virginia," usa""",18.0
37352,sacramento, california," usa""",63.0
37361,carrollton, georgia," usa""",38.0
37370,ashland, ohio," usa""",49.0
37378,midway, arkansas," usa""",55.0
37382,boca raton, florida," usa""",39.0
37383,northwood, new hampshire," usa""",75.0
37400,portland, oregon," usa""",27.0
37405,benton, arkansas," usa""",45.0
37416,clarkdale, arizona," usa""",53.0
37419,silverthorne, colorado," usa""",34.0
37421,west winfield, new york," usa""",64.0
37426,carson city, nevada," usa""",55.0
37437,napa, california," usa""",15.0
37444,fort worth, texas," usa""",22.0
37454,dallas, texas," usa""",24.0
37471,brooklyn, new york," usa""",32.0
37494,fayetteville, georgia," usa""",49.0
37511,citrus heights, california," usa""",25.0
37512,tulsa, oklahoma," usa""",27.0
37536,bryan, texas," usa""",47.0
37550,eugene, oregon," usa""",19.0
37559,spring, texas," usa""",34.0
37564,evansville, indiana," usa""",58.0
37571,itasca, illinois," usa""",28.0
37573,los angeles, california," usa""",33.0
37577,portland, oregon," usa""",63.0
37584,wyncote, pennsylvania," usa""",44.0
37586,longmont, colorado," usa""",41.0
37589,cincinnati, ohio," usa""",24.0
37594,alamogordo, new mexico," usa""",35.0
37597,cherry valley, california," usa""",25.0
37605,south bend, indiana," usa""",30.0
37615,fountain inn, south carolina," usa""",24.0
37623,spring, texas," usa""",32.0
37630,palm desert, california," usa""",71.0
37644,sudbury, massachusetts," usa""",18.0
37666,glendive, montana," usa""",23.0
37689,galt, california," usa""",13.0
37699,new orleans, louisiana," usa""",36.0
37708,adrian, michigan," usa""",15.0
37710,waite park, minnesota," usa""",33.0
37712,cincinnati, ohio," usa""",23.0
37716,geneva, new york," usa""",20.0
37721,waite park, minnesota," usa""",44.0
37760,friendswood, texas," usa""",32.0
37764,chiefland, florida," usa""",34.0
37782,baton rouge, louisiana," usa""",62.0
37791,newburgh, indiana," usa""",33.0
37794,zachary, louisiana," usa""",51.0
37800,rackerby, california," usa""",63.0
37808,dallas, texas," usa""",43.0
37817,bethlehem, pennsylvania," usa""",59.0
37820,fullerton, california," usa""",46.0
37874,williamsburg, virginia," usa""",43.0
37891,walden, new york," usa""",27.0
37902,brentwood, california," usa""",43.0
37914,pittsburgh, pennsylvania," usa""",42.0
37932,colorado springs, colorado," usa""",53.0
37941,durham, maine," usa""",25.0
37954,rockland, massachusetts," usa""",38.0
37957,christmas, florida," usa""",64.0
37968,roanoke, virginia," usa""",50.0
37979,westerville, ohio," usa""",50.0
37989,union city, california," usa""",57.0
38004,arroyo grande, california," usa""",44.0
38005,vallejo, california," usa""",58.0
38015,austin, texas," usa""",36.0
38019,brooklyn, new york," usa""",26.0
38020,festus, missouri," usa""",18.0
38021,mount prospect, illinois," usa""",38.0
38023,hayward, california," usa""",30.0
38026,mountain view, california," usa""",37.0
38029,turners falls, massachusetts," usa""",44.0
38031,san dimas, california," usa""",18.0
38034,ocala, florida," usa""",26.0
38039,deltona, florida," usa""",17.0
38045,oakland, california," usa""",33.0
38053,ceres, california," usa""",37.0
38062,manchester, connecticut," usa""",28.0
38091,trenton, michigan," usa""",28.0
38100,lynbrook, new york," usa""",28.0
38132,boise, idaho," usa""",54.0
38138,warwick, new york," usa""",39.0
38169,houston, texas," usa""",24.0
38172,middletown, pennsylvania," usa""",47.0
38202,henderson, nebraska," usa""",32.0
38213,san francisco, california," usa""",38.0
38214,allen park, michigan," usa""",49.0
38218,bakersfield, california," usa""",32.0
38229,newport beach, california," usa""",23.0
38248,san diego, california," usa""",33.0
38254,bay point, california," usa""",37.0
38255,sacramento, california," usa""",32.0
38277,santa clara, california," usa""",45.0
38278,st thomas, pennsylvania," usa""",51.0
38296,tomball, texas," usa""",34.0
38301,drexel hill, pennsylvania," usa""",50.0
38317,cambridge, massachusetts," usa""",35.0
38326,independence, missouri," usa""",38.0
38345,oviedo, florida," usa""",46.0
38360,chicago, illinois," usa""",41.0
38365,huntersville, north carolina," usa""",19.0
38376,hampden, maine," usa""",28.0
38402,downingtown, pennsylvania," usa""",60.0
38431,riverside, illinois," usa""",35.0
38449,baltimore, maryland," usa""",23.0
38462,encinitas, california," usa""",32.0
38473,cochecton, new york," usa""",29.0
38482,lisle, illinois," usa""",30.0
38488,unionville, ohio," usa""",75.0
38502,new york, new york," usa""",34.0
38533,cary, illinois," usa""",39.0
38544,newark, delaware," usa""",34.0
38557,warren, minnesota," usa""",28.0
38559,wichita, kansas," usa""",28.0
38590,memphis, tennessee," usa""",31.0
38599,rocky face, georgia," usa""",44.0
38669,anderson, indiana," usa""",48.0
38679,lenexa, kansas," usa""",52.0
38703,greer, south carolina," usa""",49.0
38726,bradley beach, new jersey," usa""",51.0
38741,houma, louisiana," usa""",20.0
38762,austin, texas," usa""",29.0
38763,columbus, ohio," usa""",23.0
38780,austin, texas," usa""",27.0
38781,kingsville, texas," usa""",31.0
38789,brooklyn, new york," usa""",26.0
38792,pickerington, ohio," usa""",47.0
38824,santa clarita, california," usa""",38.0
38832,raleigh, north carolina," usa""",52.0
38864,lacey, washington," usa""",51.0
38904,manhattan, kansas," usa""",43.0
38922,overland park, kansas," usa""",17.0
38927,nicollet, minnesota," usa""",20.0
38933,san diego, california," usa""",37.0
38946,worcester, massachusetts," usa""",34.0
38979,edgemoor, south carolina," usa""",49.0
38991,cumby, texas," usa""",68.0
38994,gresham, oregon," usa""",32.0
38995,woodbine, maryland," usa""",44.0
39046,cascade, colorado," usa""",33.0
39064,gloucester, massachusetts," usa""",26.0
39077,platte city, missouri," usa""",29.0
39085,clermont, florida," usa""",70.0
39087,ann arbor, michigan," usa""",57.0
39100,seattle, washington," usa""",26.0
39101,west chicago, illinois," usa""",28.0
39103,waterford, wisconsin," usa""",31.0
39106,mountain view, california," usa""",46.0
39133,arlington, massachusetts," usa""",44.0
39154,washington, pennsylvania," usa""",58.0
39193,virginia beach, virginia," usa""",32.0
39227,san diego, california," usa""",37.0
39241,los alamos, new mexico," usa""",55.0
39274,montpelier, vermont," usa""",21.0
39281,morris plains, new jersey," usa""",45.0
39323,benbrook, texas," usa""",70.0
39325,west chester, ohio," usa""",49.0
39334,east falmouth, massachusetts," usa""",64.0
39345,jacksonville, florida," usa""",47.0
39372,san marcos, texas," usa""",68.0
39390,seattle, washington," usa""",37.0
39403,denton, texas," usa""",32.0
39406,akron, ohio," usa""",57.0
39418,destin, florida," usa""",45.0
39441,boulder, colorado," usa""",26.0
39446,apo, ap," usa""",29.0
39459,elkridge, maryland," usa""",40.0
39480,tulsa, oklahoma," usa""",20.0
39484,salt lake city, utah," usa""",65.0
39487,gainesville, florida," usa""",18.0
39502,kirkwood, missouri," usa""",56.0
39523,dale, texas," usa""",77.0
39524,belleville, illinois," usa""",35.0
39563,evanston, illinois," usa""",58.0
39564,bear, delaware," usa""",52.0
39583,fairmont, minnesota," usa""",60.0
39584,auburn, alabama," usa""",32.0
39595,fort lauderdale, florida," usa""",41.0
39616,las vegas, nevada," usa""",38.0
39621,los angeles, california," usa""",43.0
39628,waterford, michigan," usa""",40.0
39633,st. marys, georgia," usa""",27.0
39635,rockford, illinois," usa""",29.0
39639,newhall, california," usa""",34.0
39646,fairless hills, pennsylvania," usa""",35.0
39662,little falls, new york," usa""",46.0
39665,las cruces, new mexico," usa""",24.0
39681,chicago, illinois," usa""",35.0
39705,bel air, maryland," usa""",25.0
39734,coos bay, oregon," usa""",42.0
39758,huntsville, alabama," usa""",42.0
39773,miami, florida," usa""",49.0
39782,bristol, virginia," usa""",57.0
39814,alexandria, virginia," usa""",34.0
39865,carlsbad, california," usa""",84.0
39869,houston, texas," usa""",39.0
39930,seattle, washington," usa""",15.0
40000,granbury, texas," usa""",37.0
40072,hartland, michigan," usa""",57.0
40136,los angeles, california," usa""",24.0
40137,washington, dc," usa""",32.0
40138,austin, valle d`aosta," usa""",57.0
40153,farmington, connecticut," usa""",60.0
40168,oakland, california," usa""",64.0
40172,york, pennsylvania," usa""",60.0
40173,saint charles, missouri," usa""",42.0
40197,voorheesville, new york," usa""",55.0
40199,hendersonville, north carolina," usa""",39.0
40214,bradenton, florida," usa""",38.0
40222,san diego, california," usa""",33.0
40247,columbia city, indiana," usa""",72.0
40276,bastrop, texas," usa""",43.0
40277,cincinnati, ohio," usa""",48.0
40278,sorrento, florida," usa""",45.0
40316,mason, michigan," usa""",59.0
40340,tulsa, oklahoma," usa""",58.0
40341,brooksville, florida," usa""",24.0
40367,salt lake city, utah," usa""",34.0
40415,san francisco, california," usa""",34.0
40427,punta gorda, florida," usa""",74.0
40435,west palm beach, florida," usa""",24.0
40438,fort collins, colorado," usa""",28.0
40462,golden, colorado," usa""",46.0
40466,west roxbury, massachusetts," usa""",34.0
40497,riverside, california," usa""",28.0
40511,wauwatosa, wisconsin," usa""",40.0
40531,kernersville, north carolina," usa""",26.0
40577,chateaugay, new york," usa""",39.0
40590,hogansville, georgia," usa""",42.0
40602,venice, california," usa""",37.0
40612,sterling heights, michigan," usa""",25.0
40617,shelton, washington," usa""",42.0
40624,gadsden, alabama," usa""",27.0
40625,baton rouge, louisiana," usa""",54.0
40644,hilton head island, south carolina," usa""",34.0
40659,tulsa, oklahoma," usa""",13.0
40668,live oak, florida," usa""",35.0
40707,avon lake, ohio," usa""",66.0
40745,farmington, missouri," usa""",50.0
40751,boston, massachusetts," usa""",19.0
40757,new york, new york," usa""",68.0
40764,orange, texas," usa""",57.0
40772,nashville, tennessee," usa""",49.0
40775,tallahassee, florida," usa""",15.0
40790,allendale, michigan," usa""",21.0
40838,wimberley, texas," usa""",54.0
40841,st. charles, missouri," usa""",38.0
40865,mechanicsburg, pennsylvania," usa""",33.0
40885,orlando, florida," usa""",26.0
40889,brainerd, minnesota," usa""",37.0
40893,three rivers, california," usa""",55.0
40895,greeneville, tennessee," usa""",50.0
40914,phoenix, arizona," usa""",28.0
40917,new orleans, louisiana," usa""",33.0
40919,colorado springs, colorado," usa""",60.0
40922,pittsboro, north carolina," usa""",53.0
40932,greenwell springs, louisiana," usa""",41.0
40937,sacramento, california," usa""",42.0
40939,austin, texas," usa""",25.0
40943,oklahoma city, oklahoma," usa""",40.0
41010,keene, new hampshire," usa""",17.0
41047,rockville, maryland," usa""",48.0
41058,alta loma, california," usa""",25.0
41081,bayfield, wisconsin," usa""",31.0
41082,cheltenham, pennsylvania," usa""",31.0
41084,orlando, florida," usa""",36.0
41086,san jose, california," usa""",42.0
41088,newton, kansas," usa""",39.0
41111,new york, new york," usa""",25.0
41117,warwick, rhode island," usa""",34.0
41123,houston, texas," usa""",40.0
41138,carrollton, georgia," usa""",38.0
41157,nottingham, maryland," usa""",33.0
41177,austin, texas," usa""",38.0
41192,annapolis, maryland," usa""",52.0
41200,raleigh, north carolina," usa""",72.0
41221,new york, new york," usa""",26.0
41243,orangeburg, new york," usa""",49.0
41270,hubbard, oregon," usa""",32.0
41272,beaverton, oregon," usa""",31.0
41278,fayetteville, north carolina," usa""",52.0
41290,new orleans, louisiana," usa""",15.0
41304,plantation, florida," usa""",39.0
41312,santa clara, california," usa""",40.0
41343,los angeles, california," usa""",29.0
41345,holden, massachusetts," usa""",13.0
41360,pembroke, north carolina," usa""",20.0
41364,north little rock, arkansas," usa""",34.0
41429,houston, texas," usa""",43.0
41476,utica, michigan," usa""",50.0
41486,jackson, california," usa""",22.0
41517,hyde park, new york," usa""",33.0
41523,olympia, washington," usa""",51.0
41536,prescott, arizona," usa""",50.0
41558,douglas, arizona," usa""",19.0
41580,niles, michigan," usa""",47.0
41582,lacey, washington," usa""",34.0
41586,nicolaus, california," usa""",73.0
41589,bellingham, washington," usa""",51.0
41602,niagara falls, new york," usa""",52.0
41608,alexandria, indiana," usa""",53.0
41634,buffalo, minnesota," usa""",63.0
41644,faribault, minnesota," usa""",66.0
41657,bainbridge, georgia," usa""",48.0
41658,glenview, il," usa""",53.0
41676,ronald, washington," usa""",68.0
41703,charleston, south carolina," usa""",27.0
41706,kent, washington," usa""",45.0
41718,chino hills, california," usa""",43.0
41725,laurens, new york," usa""",53.0
41738,baldwin park, california," usa""",16.0
41751,lindenhurst, new york," usa""",45.0
41760,simsbury, connecticut," usa""",50.0
41762,durham, north carolina," usa""",56.0
41781,clinton twp., michigan," usa""",54.0
41796,boca raton, florida," usa""",37.0
41808,boston, massachusetts," usa""",29.0
41870,kennesaw (atlanta `burb), georgia," usa""",1.0
41892,worcester, massachusetts," usa""",23.0
41906,waianae, hawaii," usa""",34.0
41910,mountlake terrace, washington," usa""",55.0
41942,sunbury, pennsylvania," usa""",45.0
41974,onset, massachusetts," usa""",22.0
41985,boston, massachusetts," usa""",25.0
42024,san francisco, california," usa""",25.0
42066,shreveport, louisiana," usa""",25.0
42077,tulsa, oklahoma," usa""",56.0
42093,fair haven, new jersey," usa""",50.0
42098,rochester, new york," usa""",49.0
42099,st. louis, missouri," usa""",47.0
42105,sterling heights, michigan," usa""",29.0
42111,freehold, new jersey," usa""",61.0
42112,laytonsville, maryland," usa""",21.0
42113,chicago, illinois," usa""",40.0
42123,salem, wisconsin," usa""",35.0
42125,allentown, new jersey," usa""",34.0
42128,winchester, illinois," usa""",41.0
42137,ellington, connecticut," usa""",47.0
42140,lake st. louis, missouri," usa""",38.0
42143,vancouver, washington," usa""",31.0
42162,bucksport, maine," usa""",18.0
42163,alabaster, alabama," usa""",50.0
42165,scottsdale, arizona," usa""",57.0
42171,houston, texas," usa""",52.0
42179,harrison, arkansas," usa""",56.0
42180,conshohocken, pennsylvania," usa""",30.0
42181,nashua, new hampshire," usa""",53.0
42182,hornell, new york," usa""",45.0
42183,warren, michigan," usa""",37.0
42191,birmingham, michigan," usa""",50.0
42206,flagstaff, arizona," usa""",46.0
42208,sparks, nevada," usa""",32.0
42233,napa, california," usa""",56.0
42243,mesa, arizona," usa""",49.0
42254,shawnee, kansas," usa""",38.0
42257,st. louis, missouri," usa""",40.0
42265,alameda, california," usa""",39.0
42274,rapid city, south dakota," usa""",26.0
42292,apopka, florida," usa""",61.0
42302,west chester, pennsylvania," usa""",24.0
42305,ambler, pennsylvania," usa""",47.0
42306,delran, new jersey," usa""",42.0
42310,iowa city, iowa," usa""",26.0
42320,smithton, illinois," usa""",34.0
42332,san angelo, texas," usa""",53.0
42339,bellingham, washington," usa""",55.0
42352,baltimore, maryland," usa""",41.0
42362,louisville, kentucky," usa""",37.0
42367,san francisco, california," usa""",42.0
42372,warner robins, georgia," usa""",21.0
42374,lincoln, nebraska," usa""",27.0
42390,carbondale, illinois," usa""",37.0
42394,hanover, virginia," usa""",44.0
42403,winter springs, florida," usa""",49.0
42408,caldwell, idaho," usa""",20.0
42419,west seneca, new york," usa""",33.0
42428,bend, oregon," usa""",37.0
42434,santa ana, california," usa""",48.0
42439,paris, texas," usa""",57.0
42444,twinsburg, ohio," usa""",30.0
42482,puyallup, washington," usa""",27.0
42483,windham, new york," usa""",34.0
42491,mountain view, california," usa""",43.0
42495,eugene, oregon," usa""",60.0
42506,bloomington, indiana," usa""",39.0
42509,bay shore, new york," usa""",31.0
42518,katy, texas," usa""",46.0
42574,fennville, michigan," usa""",27.0
42581,nyc, new york," usa""",26.0
42591,hudson, massachusetts," usa""",34.0
42597,san pedro, california," usa""",52.0
42609,champaign, illinois," usa""",30.0
42611,los angeles, california," usa""",26.0
42612,roxton, texas," usa""",33.0
42641,feasterville, pennsylvania," usa""",36.0
42662,newport beach, california," usa""",44.0
42669,atlanta, georgia," usa""",33.0
42694,beacon, new york," usa""",38.0
42698,corona, california," usa""",46.0
42703,margate, florida," usa""",56.0
42711,stanton, kentucky," usa""",41.0
42718,baldwinsville, new york," usa""",50.0
42724,euclid, ohio," usa""",37.0
42730,spokane, washington," usa""",25.0
42759,west palm beach, florida," usa""",57.0
42780,havre de grace, maryland," usa""",21.0
42798,bellevue, nebraska," usa""",15.0
42803,putney, vermont," usa""",22.0
42828,phelps, new york," usa""",29.0
42841,hatboro, pennsylvania," usa""",54.0
42847,las vegas, nevada," usa""",71.0
42852,st. peters, missouri," usa""",24.0
42883,the woodlands, texas," usa""",51.0
42914,clarksville, indiana," usa""",26.0
42925,visalia, california," usa""",75.0
42937,saginaw, texas," usa""",35.0
42939,nazareth, pennsylvania," usa""",38.0
42944,allenton, wisconsin," usa""",48.0
42954,geneva, illinois," usa""",38.0
42981,fayetteville, north carolina," usa""",33.0
42982,brooklyn, new york," usa""",27.0
42996,somerville, massachusetts," usa""",25.0
43004,fresno, california," usa""",45.0
43006,portland, maine," usa""",29.0
43038,dallas, texas," usa""",55.0
43061,anoka, minnesota," usa""",44.0
43070,san francisco, california," usa""",47.0
43093,chambersburg, pennsylvania," usa""",22.0
43136,tampa, florida," usa""",37.0
43146,buffalo, new york," usa""",31.0
43163,kalamazoo, michigan," usa""",21.0
43164,colorado springs, colorado," usa""",43.0
43173,austin, texas," usa""",48.0
43206,clinton, missouri," usa""",24.0
43275,asheville, north carolina," usa""",30.0
43293,baton rouge, louisiana," usa""",39.0
43298,edmond, oklahoma," usa""",32.0
43309,doylestown, ohio," usa""",42.0
43321,cincinnati, ohio," usa""",17.0
43325,chester springs, pennsylvania," usa""",42.0
43337,new york, new york," usa""",41.0
43359,sterling, virginia," usa""",33.0
43370,syracuse, new york," usa""",40.0
43372,san francisco, campania," usa""",34.0
43376,houston, texas," usa""",16.0
43388,chicago, illinois," usa""",42.0
43391,tucson, arizona," usa""",55.0
43400,bel aire, kansas," usa""",40.0
43404,muncie, indiana," usa""",43.0
43407,waterloo, iowa," usa""",40.0
43409,warrenton, missouri," usa""",30.0
43425,davis, california," usa""",62.0
43433,philadelphia, pennsylvania," usa""",27.0
43435,fort walton beach, florida," usa""",36.0
43436,san diego, california," usa""",29.0
43466,north hollywood, california," usa""",40.0
43468,lamar, indiana," usa""",25.0
43481,bridgewater, connecticut," usa""",57.0
43486,san jose, california," usa""",37.0
43491,oxford, ohio," usa""",18.0
43500,seattle, washington," usa""",35.0
43503,orlando, florida," usa""",29.0
43511,walla walla, washington," usa""",21.0
43523,phoenix, arizona," usa""",26.0
43530,columbus, ohio," usa""",43.0
43546,oklahoma city, oklahoma," usa""",35.0
43575,los angeles, california," usa""",22.0
43576,portland, oregon," usa""",56.0
43578,shepherd, texas," usa""",52.0
43586,fishers, indiana," usa""",31.0
43595,warrenton, virginia," usa""",23.0
43596,king george, virginia," usa""",13.0
43619,shrewsbury, massachusetts," usa""",26.0
43626,matamoras, pennsylvania," usa""",41.0
43633,raleigh, north carolina," usa""",25.0
43634,mechanicsville, virginia," usa""",32.0
43639,abita springs, louisiana," usa""",52.0
43642,rison, arkansas," usa""",16.0
43661,albany, new york," usa""",28.0
43662,white bear lake, minnesota," usa""",56.0
43673,jackson, mississippi," usa""",57.0
43687,sacramento, california," usa""",27.0
43689,mount airy, maryland," usa""",49.0
43698,mesquite, texas," usa""",47.0
43714,seattle, washington," usa""",32.0
43726,guntersville, alabama," usa""",17.0
43734,olympia, washington," usa""",28.0
43749,crystal river, florida," usa""",54.0
43767,boston, massachusetts," usa""",24.0
43785,essex, vermont," usa""",20.0
43801,senath, missouri," usa""",37.0
43803,hartford, new york," usa""",51.0
43806,delano, minnesota," usa""",31.0
43852,gainesville, florida," usa""",27.0
43864,new port richey, florida," usa""",17.0
43878,cleveland, ohio," usa""",34.0
43891,la puente, california," usa""",19.0
43898,mckinney, texas," usa""",27.0
43907,chicago, illinois," usa""",54.0
43910,granada hills, california," usa""",43.0
43920,san diego, california," usa""",29.0
43925,carthage, missouri," usa""",48.0
43953,storrs, connecticut," usa""",20.0
43961,norridge, illinois," usa""",44.0
43988,bellevue, washington," usa""",38.0
